frame,xmin,xmax,ymin,ymax,class_id
1478732155789476402.jpg,210,222,137,149,1
1478732155789476402.jpg,215,228,138,152,1
1478732155789476402.jpg,234,254,139,155,1
1478732156363542383.jpg,35,115,103,167,2
1478732156363542383.jpg,36,117,103,173,1
1478732156363542383.jpg,133,162,135,157,1
1478732156363542383.jpg,175,204,135,159,1
1478732156363542383.jpg,206,220,132,147,2
1478732156363542383.jpg,206,222,135,146,1
1478732156363542383.jpg,215,228,138,152,1
1478732156363542383.jpg,229,249,136,153,1
1478732156938578079.jpg,33,112,106,169,2
1478732156938578079.jpg,34,116,105,175,1
1478732156938578079.jpg,128,157,136,158,1
1478732156938578079.jpg,168,200,137,160,1
1478732156938578079.jpg,204,217,133,149,2
1478732156938578079.jpg,205,221,134,150,1
1478732156938578079.jpg,215,227,138,152,1
1478732156938578079.jpg,228,248,138,155,1
1478732156938578079.jpg,369,424,128,157,1
1478732157509903884.jpg,29,110,106,177,1
1478732157509903884.jpg,31,110,109,172,2
1478732157509903884.jpg,121,146,140,158,1
1478732157509903884.jpg,164,196,139,162,1
1478732157509903884.jpg,203,215,134,152,2
1478732157509903884.jpg,204,220,138,154,1
1478732157509903884.jpg,214,227,138,152,1
1478732157509903884.jpg,226,246,138,155,1
1478732157509903884.jpg,394,456,130,158,1
1478732158083870309.jpg,32,112,109,172,2
1478732158083870309.jpg,33,113,105,175,1
1478732158083870309.jpg,115,139,139,157,1
1478732158083870309.jpg,163,195,139,162,1
1478732158083870309.jpg,204,219,134,150,1
1478732158083870309.jpg,207,218,135,147,2
1478732158083870309.jpg,214,227,138,152,1
1478732158083870309.jpg,229,249,138,155,1
1478732158657462786.jpg,34,114,109,172,2
1478732158657462786.jpg,34,114,109,179,1
1478732158657462786.jpg,106,130,139,159,1
1478732158657462786.jpg,159,194,139,163,1
1478732158657462786.jpg,194,209,132,150,2
1478732158657462786.jpg,204,220,135,151,1
1478732158657462786.jpg,207,218,138,150,2
1478732158657462786.jpg,214,227,138,152,1
1478732158657462786.jpg,227,247,139,155,1
1478732158657462786.jpg,353,391,138,156,1
1478732159230985460.jpg,35,114,109,170,1
1478732159230985460.jpg,156,191,139,164,1
1478732159230985460.jpg,193,209,129,147,2
1478732159230985460.jpg,204,219,136,152,1
1478732159230985460.jpg,214,227,138,152,1
1478732159230985460.jpg,227,247,137,154,1
1478732159230985460.jpg,356,383,138,150,1
1478732159230985460.jpg,371,415,134,156,1
1478732159804323195.jpg,37,116,110,171,1
1478732159804323195.jpg,154,193,140,167,1
1478732159804323195.jpg,191,207,131,149,2
1478732159804323195.jpg,204,219,137,153,1
1478732159804323195.jpg,214,227,138,152,1
1478732159804323195.jpg,229,249,139,156,1
1478732159804323195.jpg,383,409,138,159,1
1478732159804323195.jpg,401,445,137,159,1
1478732160378046170.jpg,41,120,111,172,1
1478732160378046170.jpg,148,192,138,168,1
1478732160378046170.jpg,190,210,131,152,2
1478732160378046170.jpg,204,219,137,152,1
1478732160378046170.jpg,214,227,138,152,1
1478732160378046170.jpg,229,249,139,156,1
1478732160378046170.jpg,410,442,133,154,1
1478732160951255114.jpg,39,120,112,172,1
1478732160951255114.jpg,146,190,139,169,1
1478732160951255114.jpg,186,205,130,154,2
1478732160951255114.jpg,204,219,136,152,1
1478732160951255114.jpg,214,227,138,153,1
1478732160951255114.jpg,229,249,140,156,1
1478732161525744189.jpg,28,121,107,178,1
1478732161525744189.jpg,132,188,137,174,1
1478732161525744189.jpg,181,203,128,153,2
1478732161525744189.jpg,201,217,136,152,1
1478732161525744189.jpg,213,226,138,152,1
1478732161525744189.jpg,229,248,142,156,1
1478732162097877733.jpg,35,118,107,172,1
1478732162097877733.jpg,131,182,135,169,1
1478732162097877733.jpg,176,201,127,153,2
1478732162097877733.jpg,198,216,135,153,1
1478732162097877733.jpg,212,226,138,152,1
1478732162097877733.jpg,231,250,139,153,1
1478732162671531775.jpg,32,116,107,171,1
1478732162671531775.jpg,117,181,134,174,1
1478732162671531775.jpg,172,199,125,152,2
1478732162671531775.jpg,195,214,135,153,1
1478732162671531775.jpg,211,225,138,151,1
1478732162671531775.jpg,231,250,140,154,1
1478732163245250328.jpg,30,114,103,174,1
1478732163245250328.jpg,108,174,132,175,1
1478732163245250328.jpg,167,197,124,152,2
1478732163245250328.jpg,193,213,134,154,1
1478732163245250328.jpg,210,225,138,151,1
1478732163245250328.jpg,228,247,139,153,1
1478732163245250328.jpg,358,377,135,149,1
1478732163245250328.jpg,376,407,129,149,1
1478732163819656762.jpg,28,110,108,172,1
1478732163819656762.jpg,92,171,135,180,1
1478732163819656762.jpg,163,196,122,152,2
1478732163819656762.jpg,190,211,134,154,1
1478732163819656762.jpg,209,224,138,151,1
1478732163819656762.jpg,228,247,140,154,1
1478732163819656762.jpg,371,390,134,148,1
1478732163819656762.jpg,386,417,128,148,1
1478732163819656762.jpg,414,432,129,143,1
1478732163819656762.jpg,429,452,131,145,1
1478732164393514551.jpg,18,97,108,174,1
1478732164393514551.jpg,70,162,134,188,1
1478732164393514551.jpg,152,185,126,155,2
1478732164393514551.jpg,186,207,138,158,1
1478732164393514551.jpg,206,221,143,156,1
1478732164393514551.jpg,225,244,144,158,1
1478732164393514551.jpg,378,400,138,151,1
1478732164393514551.jpg,398,429,135,155,1
1478732164393514551.jpg,410,432,142,154,1
1478732164393514551.jpg,411,449,139,154,1
1478732164393514551.jpg,435,458,139,154,1
1478732164965721902.jpg,11,89,103,170,1
1478732164965721902.jpg,43,146,131,197,1
1478732164965721902.jpg,136,152,140,154,1
1478732164965721902.jpg,145,182,119,151,2
1478732164965721902.jpg,175,184,123,133,5
1478732164965721902.jpg,180,201,136,156,1
1478732164965721902.jpg,186,193,123,131,5
1478732164965721902.jpg,202,217,141,154,1
1478732164965721902.jpg,204,212,122,131,5
1478732164965721902.jpg,216,223,123,133,5
1478732164965721902.jpg,221,240,145,159,1
1478732164965721902.jpg,241,247,132,140,5
1478732164965721902.jpg,383,418,138,157,1
1478732164965721902.jpg,417,438,138,158,1
1478732164965721902.jpg,426,452,144,158,1
1478732164965721902.jpg,427,473,143,157,1
1478732165539034472.jpg,1,91,93,131,1
1478732165539034472.jpg,1,141,121,206,1
1478732165539034472.jpg,125,140,131,146,1
1478732165539034472.jpg,138,178,112,148,2
1478732165539034472.jpg,172,181,113,123,5
1478732165539034472.jpg,177,198,127,147,1
1478732165539034472.jpg,186,193,115,123,5
1478732165539034472.jpg,199,214,135,148,1
1478732165539034472.jpg,204,212,111,120,5
1478732165539034472.jpg,215,222,113,124,5
1478732165539034472.jpg,221,240,135,149,1
1478732165539034472.jpg,242,248,123,131,5
1478732165539034472.jpg,401,447,131,149,1
1478732165539034472.jpg,440,461,128,148,1
1478732166112903425.jpg,0,89,95,132,1
1478732166112903425.jpg,0,125,117,202,1
1478732166112903425.jpg,106,120,134,149,1
1478732166112903425.jpg,120,136,133,148,1
1478732166112903425.jpg,127,173,109,149,2
1478732166112903425.jpg,171,178,113,121,5
1478732166112903425.jpg,171,196,125,148,1
1478732166112903425.jpg,172,181,112,122,5
1478732166112903425.jpg,183,190,113,121,5
1478732166112903425.jpg,185,191,112,121,5
1478732166112903425.jpg,197,214,131,147,1
1478732166112903425.jpg,203,210,111,120,5
1478732166112903425.jpg,204,211,111,120,5
1478732166112903425.jpg,211,224,131,142,1
1478732166112903425.jpg,215,222,111,122,5
1478732166112903425.jpg,216,223,112,121,5
1478732166112903425.jpg,221,241,131,147,1
1478732166112903425.jpg,236,256,128,142,1
1478732166112903425.jpg,244,250,120,128,5
1478732166112903425.jpg,414,466,117,139,1
1478732166685603064.jpg,0,82,96,143,1
1478732166685603064.jpg,0,104,126,220,1
1478732166685603064.jpg,92,110,141,160,1
1478732166685603064.jpg,108,124,142,157,1
1478732166685603064.jpg,118,164,116,156,2
1478732166685603064.jpg,167,196,133,156,1
1478732166685603064.jpg,169,176,119,127,5
1478732166685603064.jpg,169,178,117,127,5
1478732166685603064.jpg,181,188,117,125,5
1478732166685603064.jpg,183,189,117,126,5
1478732166685603064.jpg,196,213,138,154,1
1478732166685603064.jpg,201,208,117,126,5
1478732166685603064.jpg,202,209,119,127,5
1478732166685603064.jpg,215,222,117,128,5
1478732166685603064.jpg,217,223,118,127,5
1478732166685603064.jpg,220,243,138,154,1
1478732166685603064.jpg,237,268,135,148,1
1478732166685603064.jpg,240,269,138,150,1
1478732166685603064.jpg,244,250,127,135,5
1478732166685603064.jpg,442,479,122,144,1
1478732167259721087.jpg,0,80,124,221,1
1478732167259721087.jpg,0,80,96,143,1
1478732167259721087.jpg,93,107,139,157,1
1478732167259721087.jpg,104,165,107,158,2
1478732167259721087.jpg,160,189,130,153,1
1478732167259721087.jpg,164,173,115,125,5
1478732167259721087.jpg,165,172,116,124,5
1478732167259721087.jpg,178,185,113,121,5
1478732167259721087.jpg,180,186,116,125,5
1478732167259721087.jpg,184,198,137,149,1
1478732167259721087.jpg,193,210,134,150,1
1478732167259721087.jpg,199,206,113,122,5
1478732167259721087.jpg,199,206,114,123,5
1478732167259721087.jpg,213,220,111,122,5
1478732167259721087.jpg,215,221,115,124,5
1478732167259721087.jpg,216,239,135,151,1
1478732167259721087.jpg,234,260,132,147,1
1478732167259721087.jpg,244,250,122,130,5
1478732167259721087.jpg,319,350,128,141,1
1478732167832571397.jpg,0,83,101,179,1
1478732167832571397.jpg,84,155,112,162,2
1478732167832571397.jpg,156,185,136,159,1
1478732167832571397.jpg,160,169,120,130,5
1478732167832571397.jpg,162,169,120,128,5
1478732167832571397.jpg,176,182,122,130,5
1478732167832571397.jpg,176,183,119,127,5
1478732167832571397.jpg,190,207,142,158,1
1478732167832571397.jpg,198,205,119,128,5
1478732167832571397.jpg,198,205,120,129,5
1478732167832571397.jpg,212,219,119,130,5
1478732167832571397.jpg,213,219,120,129,5
1478732167832571397.jpg,214,241,141,160,1
1478732167832571397.jpg,234,247,142,154,1
1478732167832571397.jpg,235,254,143,156,1
1478732167832571397.jpg,244,250,131,139,5
1478732167832571397.jpg,279,305,140,155,1
1478732167832571397.jpg,377,408,133,146,1
1478732168406906494.jpg,0,73,92,181,1
1478732168406906494.jpg,69,148,103,157,2
1478732168406906494.jpg,142,151,137,153,1
1478732168406906494.jpg,145,177,128,155,1
1478732168406906494.jpg,156,165,112,122,5
1478732168406906494.jpg,157,164,115,123,5
1478732168406906494.jpg,172,179,113,121,5
1478732168406906494.jpg,174,180,114,122,5
1478732168406906494.jpg,185,204,136,154,1
1478732168406906494.jpg,193,200,112,121,5
1478732168406906494.jpg,195,202,112,121,5
1478732168406906494.jpg,210,217,112,123,5
1478732168406906494.jpg,211,217,113,122,5
1478732168406906494.jpg,211,238,136,155,1
1478732168406906494.jpg,244,250,123,131,5
1478732168406906494.jpg,253,290,134,148,1
1478732168406906494.jpg,254,291,136,148,1
1478732168406906494.jpg,338,364,132,146,1
1478732168406906494.jpg,430,461,129,142,1
1478732168980767595.jpg,0,77,93,181,1
1478732168980767595.jpg,47,146,95,159,2
1478732168980767595.jpg,139,148,138,155,1
1478732168980767595.jpg,145,178,131,157,1
1478732168980767595.jpg,160,169,114,124,5
1478732168980767595.jpg,161,168,114,122,5
1478732168980767595.jpg,174,181,114,122,5
1478732168980767595.jpg,177,183,115,123,5
1478732168980767595.jpg,187,206,137,155,1
1478732168980767595.jpg,198,205,113,122,5
1478732168980767595.jpg,199,206,114,123,5
1478732168980767595.jpg,200,222,136,154,1
1478732168980767595.jpg,215,222,115,124,5
1478732168980767595.jpg,216,223,114,125,5
1478732168980767595.jpg,216,243,139,158,1
1478732168980767595.jpg,238,267,137,151,1
1478732168980767595.jpg,250,256,125,133,5
1478732168980767595.jpg,303,340,134,148,1
1478732168980767595.jpg,305,342,136,148,1
1478732169553688082.jpg,0,69,93,189,1
1478732169553688082.jpg,25,138,95,166,2
1478732169553688082.jpg,139,174,133,164,1
1478732169553688082.jpg,162,171,116,126,5
1478732169553688082.jpg,162,169,117,125,5
1478732169553688082.jpg,172,182,143,161,1
1478732169553688082.jpg,176,183,116,124,5
1478732169553688082.jpg,180,186,117,126,5
1478732169553688082.jpg,185,210,140,159,1
1478732169553688082.jpg,201,208,114,123,5
1478732169553688082.jpg,202,209,116,124,5
1478732169553688082.jpg,218,227,114,124,5
1478732169553688082.jpg,219,246,143,162,1
1478732169553688082.jpg,220,226,115,124,5
1478732169553688082.jpg,243,286,136,154,1
1478732169553688082.jpg,245,286,137,154,1
1478732169553688082.jpg,255,261,127,135,5
1478732169553688082.jpg,300,339,136,157,1
1478732169553688082.jpg,313,324,112,123,5
1478732169553688082.jpg,361,396,136,147,1
1478732169553688082.jpg,363,400,132,149,1
1478732170127012883.jpg,0,72,94,197,1
1478732170127012883.jpg,30,137,83,164,2
1478732170127012883.jpg,131,171,129,167,1
1478732170127012883.jpg,160,169,112,122,5
1478732170127012883.jpg,162,169,115,123,5
1478732170127012883.jpg,170,180,141,159,1
1478732170127012883.jpg,177,189,139,157,1
1478732170127012883.jpg,179,185,113,122,5
1478732170127012883.jpg,179,186,112,120,5
1478732170127012883.jpg,184,211,138,160,1
1478732170127012883.jpg,204,211,110,119,5
1478732170127012883.jpg,204,211,112,121,5
1478732170127012883.jpg,220,229,110,120,5
1478732170127012883.jpg,221,250,140,161,1
1478732170127012883.jpg,222,228,112,121,5
1478732170127012883.jpg,260,266,123,131,5
1478732170127012883.jpg,324,335,108,119,5
1478732170127012883.jpg,368,407,131,152,1
1478732170700796469.jpg,0,65,85,196,1
1478732170700796469.jpg,41,133,89,169,2
1478732170700796469.jpg,121,168,126,164,1
1478732170700796469.jpg,163,172,109,119,5
1478732170700796469.jpg,164,171,110,118,5
1478732170700796469.jpg,167,179,137,159,1
1478732170700796469.jpg,180,191,142,157,1
1478732170700796469.jpg,181,187,110,118,5
1478732170700796469.jpg,181,188,110,118,5
1478732170700796469.jpg,184,212,136,160,1
1478732170700796469.jpg,206,213,109,118,5
1478732170700796469.jpg,207,215,108,116,5
1478732170700796469.jpg,217,228,136,152,1
1478732170700796469.jpg,224,233,107,118,5
1478732170700796469.jpg,226,259,136,164,1
1478732170700796469.jpg,226,233,109,118,5
1478732170700796469.jpg,265,271,121,129,5
1478732170700796469.jpg,324,361,129,149,1
1478732170700796469.jpg,336,347,103,114,5
1478732170700796469.jpg,394,433,128,145,1
1478732171274612539.jpg,0,53,96,191,1
1478732171274612539.jpg,25,116,79,163,2
1478732171274612539.jpg,113,160,127,166,1
1478732171274612539.jpg,161,170,106,116,5
1478732171274612539.jpg,162,174,139,160,1
1478732171274612539.jpg,163,170,109,119,5
1478732171274612539.jpg,181,188,107,115,5
1478732171274612539.jpg,182,188,110,118,5
1478732171274612539.jpg,183,213,135,163,1
1478732171274612539.jpg,208,215,108,117,5
1478732171274612539.jpg,208,216,109,117,5
1478732171274612539.jpg,226,259,138,166,1
1478732171274612539.jpg,228,237,107,118,5
1478732171274612539.jpg,228,235,109,117,5
1478732171274612539.jpg,268,315,133,156,1
1478732171274612539.jpg,270,276,122,130,5
1478732171274612539.jpg,271,315,136,154,1
1478732171274612539.jpg,349,360,101,112,5
1478732171274612539.jpg,377,416,132,149,1
1478732171847754448.jpg,0,41,106,186,1
1478732171847754448.jpg,20,112,82,169,2
1478732171847754448.jpg,97,158,117,165,1
1478732171847754448.jpg,155,170,136,157,1
1478732171847754448.jpg,159,168,103,113,5
1478732171847754448.jpg,162,169,106,116,5
1478732171847754448.jpg,170,180,139,153,1
1478732171847754448.jpg,178,210,128,160,1
1478732171847754448.jpg,181,188,105,113,5
1478732171847754448.jpg,183,189,105,114,5
1478732171847754448.jpg,203,235,137,150,1
1478732171847754448.jpg,206,233,137,151,1
1478732171847754448.jpg,210,217,104,113,5
1478732171847754448.jpg,210,217,105,114,5
1478732171847754448.jpg,227,270,132,167,1
1478732171847754448.jpg,229,238,101,112,5
1478732171847754448.jpg,230,237,107,115,5
1478732171847754448.jpg,273,279,118,126,5
1478732171847754448.jpg,328,375,129,152,1
1478732171847754448.jpg,362,373,95,106,5
1478732171847754448.jpg,374,393,130,146,1
1478732172420922056.jpg,0,26,118,191,1
1478732172420922056.jpg,0,85,66,163,2
1478732172420922056.jpg,79,146,114,174,1
1478732172420922056.jpg,143,169,135,160,1
1478732172420922056.jpg,158,167,105,115,5
1478732172420922056.jpg,161,168,104,115,5
1478732172420922056.jpg,167,178,143,157,1
1478732172420922056.jpg,170,213,133,165,1
1478732172420922056.jpg,180,187,106,114,5
1478732172420922056.jpg,182,188,106,114,5
1478732172420922056.jpg,209,217,103,114,5
1478732172420922056.jpg,210,217,105,114,5
1478732172420922056.jpg,229,272,134,168,1
1478732172420922056.jpg,231,240,103,114,5
1478732172420922056.jpg,232,239,105,113,5
1478732172420922056.jpg,261,302,135,155,1
1478732172420922056.jpg,263,300,135,154,1
1478732172420922056.jpg,277,283,117,125,5
1478732172420922056.jpg,296,325,132,151,1
1478732172420922056.jpg,331,350,133,149,1
1478732172420922056.jpg,331,357,135,147,1
1478732172420922056.jpg,375,386,91,102,5
1478732172994492015.jpg,0,63,68,173,2
1478732172994492015.jpg,55,138,116,180,1
1478732172994492015.jpg,136,162,143,168,1
1478732172994492015.jpg,157,166,107,117,5
1478732172994492015.jpg,158,165,109,120,5
1478732172994492015.jpg,163,216,139,170,1
1478732172994492015.jpg,179,186,108,116,5
1478732172994492015.jpg,179,185,108,117,5
1478732172994492015.jpg,209,217,108,116,5
1478732172994492015.jpg,210,217,107,116,5
1478732172994492015.jpg,225,276,138,180,1
1478732172994492015.jpg,232,239,109,117,5
1478732172994492015.jpg,233,242,106,117,5
1478732172994492015.jpg,279,285,124,132,5
1478732172994492015.jpg,304,327,140,156,1
1478732172994492015.jpg,310,336,142,154,1
1478732172994492015.jpg,323,377,135,159,1
1478732172994492015.jpg,327,379,138,158,1
1478732172994492015.jpg,389,400,95,106,5
1478732173569495155.jpg,18,118,114,179,1
1478732173569495155.jpg,112,143,144,173,1
1478732173569495155.jpg,136,158,137,163,1
1478732173569495155.jpg,143,152,107,117,5
1478732173569495155.jpg,151,204,138,174,1
1478732173569495155.jpg,168,175,107,115,5
1478732173569495155.jpg,199,206,106,115,5
1478732173569495155.jpg,214,271,139,185,1
1478732173569495155.jpg,222,231,106,117,5
1478732173569495155.jpg,270,278,123,130,5
1478732173569495155.jpg,278,314,141,156,1
1478732173569495155.jpg,344,390,135,155,1
1478732173569495155.jpg,390,401,87,98,5
1478732174141575909.jpg,0,100,110,190,1
1478732174141575909.jpg,96,131,141,177,1
1478732174141575909.jpg,130,138,146,162,1
1478732174141575909.jpg,140,149,105,114,5
1478732174141575909.jpg,140,193,137,178,1
1478732174141575909.jpg,162,169,104,112,5
1478732174141575909.jpg,196,203,103,112,5
1478732174141575909.jpg,204,273,135,190,1
1478732174141575909.jpg,207,225,134,159,1
1478732174141575909.jpg,220,229,103,114,5
1478732174141575909.jpg,270,278,120,127,5
1478732174141575909.jpg,272,297,139,154,1
1478732174141575909.jpg,348,399,133,152,1
1478732174141575909.jpg,403,414,81,92,5
1478732174714401204.jpg,0,79,97,180,1
1478732174714401204.jpg,70,118,131,173,1
1478732174714401204.jpg,114,125,139,152,1
1478732174714401204.jpg,126,184,124,170,1
1478732174714401204.jpg,133,142,95,105,5
1478732174714401204.jpg,158,165,96,104,5
1478732174714401204.jpg,194,201,94,103,5
1478732174714401204.jpg,202,276,128,191,1
1478732174714401204.jpg,218,227,93,104,5
1478732174714401204.jpg,270,278,111,118,5
1478732174714401204.jpg,287,356,124,156,1
1478732174714401204.jpg,354,405,126,145,1
1478732175288936459.jpg,0,55,100,196,1
1478732175288936459.jpg,45,104,134,182,1
1478732175288936459.jpg,112,174,131,176,1
1478732175288936459.jpg,130,139,99,109,5
1478732175288936459.jpg,131,139,99,113,5
1478732175288936459.jpg,153,163,97,113,5
1478732175288936459.jpg,156,163,99,107,5
1478732175288936459.jpg,190,197,97,106,5
1478732175288936459.jpg,191,282,127,204,1
1478732175288936459.jpg,215,224,96,107,5
1478732175288936459.jpg,266,279,114,125,5
1478732175288936459.jpg,355,378,134,152,1
